gamma,seed,type,state,is_red
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,pink,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,red,1
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,pink,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,pink,0
0.0,0,median,pink,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,red,1
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,red,1
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,blue,0
0.0,0,median,pink,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,red,1
0.0,0,low,pink,0
0.0,0,low,red,1
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,blue,0
0.0,0,low,pink,0
0.0,0,low,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,red,1
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,red,1
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,red,1
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,red,1
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,red,1
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,red,1
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,red,1
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,red,1
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,red,1
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,blue,0
0.0,1,high,pink,0
0.0,1,high,pink,0
0.0,1,median,red,1
0.0,1,median,blue,0
0.0,1,median,blue,0
0.0,1,median,blue,0
0.0,1,median,blue,0
0.0,1,median,blue,0
0.0,1,median,blue,0
0.0,1,median,blue,0
0.0,1,median,blue,0
0.0,1,median,pink,0
0.0,1,median,blue,0
0.0,1,median,pink,0
0.0,1,median,pink,0
0.0,1,median,blue,0
0.0,1,median,blue,0
0.0,1,median,blue,0
0.0,1,median,red,1
0.0,1,median,blue,0
0.0,1,median,blue,0
0.0,1,median,pink,0
0.0,1,median,red,1
0.0,1,median,pink,0
0.0,1,median,pink,0
